4.1.1.39	ribulose-bisphosphate carboxylase	0.0083	-	CO2	20°C, pH not specified in the publication	Oryza sativa Indica Group	A0A1C3HPR8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0086	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Agriophyllum squarrosum	A0A1C3HPL7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0086	-	CO2	pH 7.8, 25°C, wild-type and mutant Val-335, in vivo	Nicotiana tabacum	-	28	653504	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0087	-	CO2	20°C, pH not specified in the publication	Phaseolus vulgaris	A0A1C3HPS8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0088	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Mercurialis annua	A0A1C3HPR2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0088	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Oryza sativa Japonica Group	A0A1C3HPR7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.009	-	CO2	nonoxygenic conditions, pH 8.0, 25°C	Hordeum vulgare	-	28	748980	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0096	-	CO2	20°C, pH not specified in the publication	Oryza glaberrima	A0A1C3HPR3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0096	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Glycine max	A0A1C3HPQ3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0097	-	CO2	pH 8.2, 30°C	Flaveria cronquistii	-	28	748856	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0098	-	CO2	20°C, pH not specified in the publication	Elymus farctus	A0A1C3HPN9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0098	-	CO2	20°C, pH not specified in the publication	Sphenostylis stenocarpa	A0A1C3HPT2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0099	-	CO2	20°C, pH not specified in the publication	Puccinellia distans	A0A1C3HPS9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0099	-	CO2	20°C, pH not specified in the publication	Tephrosia purpurea	A0A1C3HPU3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.01	-	CO2	20°C, pH not specified in the publication	Musa velutina	A0A1C3HPQ7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0101	-	CO2	20°C, pH not specified in the publication	Macrotyloma uniflorum	A0A1C3HPR0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0101	-	CO2	20°C, pH not specified in the publication	Oryza eichingeri	A0A1C3HPQ6	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0101	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Citrullus lanatus	A0A1C3HPN1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0102	-	CO2	20°C, pH not specified in the publication	Desmodium cinereum	A0A1C3HPP3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0102	-	CO2	20°C, pH not specified in the publication	Oryza glumipatula	A0A1C3HPQ8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0102	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Artemisia vulgaris	A0A1C3HPM3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0103	-	CO2	20°C, pH not specified in the publication	Manihot esculenta	A0A1C3HPQ9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0105	-	CO2	20°C, pH not specified in the publication	Oryza sativa f. spontanea	A0A1C3HPR9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0106	-	CO2	20°C, pH not specified in the publication	Citrullus ecirrhosus	A0A1C3HPM8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0106	-	CO2	20°C, pH not specified in the publication	Phaseolus lunatus	A0A1C3HPT3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0106	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Amphicarpaea bracteata	A0A1C3HPM0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0107	-	CO2	20°C, pH not specified in the publication	Desmodium psilocarpum	A0A1C3HPP4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0107	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Oryza glaberrima	A0A1C3HPR3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0107	-	CO2	pH 7.8, 25°C, wild-type, in vitro	Nicotiana tabacum	-	28	653504	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0109	-	CO2	20°C, pH not specified in the publication	Nicotiana tabacum	A0A1C3HPR1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0109	-	CO2	Vmax carboxylation: 2.54 micromol/min/mg	Paspalum dilatatum	-	28	704890	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0109	-	CO2	Vmax carboxylation: 2.54 micromol/min/mg	Paspalum dilatatum	B0B744	28	704890	
4.1.1.39	ribulose-bisphosphate carboxylase	0.011	-	CO2	20°C, pH not specified in the publication	Oryza meridionalis	A0A1C3HPS1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0111	-	CO2	20°C, pH not specified in the publication	Beta vulgaris	A0A1C3HPL8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0111	-	CO2	nonoxygenic conditions, pH 8.0, 25°C	Lactuca sativa	-	28	748980	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0113	-	CO2	20°C, pH not specified in the publication	Pueraria montana	A0A1C3HPT5	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0114	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Euphorbia helioscopia	A0A1C3HPN6	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0114	-	CO2	pH 8.2, 30°C	Flaveria pringlei	-	28	748856	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0115	-	CO2	20°C, pH not specified in the publication	Chenopodiastrum murale	A0A1C3HPN5	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0115	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Oryza sativa f. spontanea	A0A1C3HPR9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0115	-	CO2	25°C, pH not specified in the publication	Euphorbia helioscopia	A0A1C3HPN6	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0116	-	CO2	20°C, pH not specified in the publication	Phaseolus coccineus	A0A1C3HPT4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0117	-	CO2	20°C, pH not specified in the publication	Triticum aestivum	A0A1C3HPU2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0118	-	CO2	20°C, pH not specified in the publication	Bromus anomalus	A0A1C3HPM1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0118	-	CO2	20°C, pH not specified in the publication	Oryza barthii x Oryza glaberrima	A0A1C3HPR4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0118	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Oryza eichingeri	A0A1C3HPQ6	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0118	-	CO2	25°C, pH not specified in the publication	Oryza sativa Japonica Group	A0A1C3HPR7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0119	-	CO2	pH 8.2, 30°C	Flaveria floridana	-	28	748856	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0122	-	CO2	20°C, pH not specified in the publication	Oryza punctata	A0A1C3HPS0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0122	-	CO2	20°C, pH not specified in the publication	Tephrosia candida	A0A1C3HPU0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0122	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Sphenostylis stenocarpa	A0A1C3HPT2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0123	-	CO2	20°C, pH not specified in the publication	Calamagrostis stricta subsp. inexpansa	A0A1C3HPM7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0124	-	CO2	20°C, pH not specified in the publication	Amphicarpaea bracteata	A0A1C3HPM0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0124	-	CO2	20°C, pH not specified in the publication	Triticum monococcum subsp. aegilopoides	A0A1C3HPT9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0124	-	CO2	25°C, pH not specified in the publication	Tephrosia purpurea	A0A1C3HPU3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0125	-	CO2	pH 8.2, 30°C	Flaveria angustifolia	-	28	748856	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0127	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Oryza glumipatula	A0A1C3HPQ8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0128	-	CO2	25°C, pH not specified in the publication	Desmodium cinereum	A0A1C3HPP3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0129	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Chenopodiastrum murale	A0A1C3HPN5	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.013	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Nicotiana tabacum	A0A1C3HPR1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0131	-	CO2	20°C, pH not specified in the publication	Oryza longistaminata	A0A1C3HPS5	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0131	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Puccinellia distans	A0A1C3HPS9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0132	-	CO2	20°C, pH not specified in the publication	Blitum petiolare	A0A1C3HPM9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0132	-	CO2	25°C, pH not specified in the publication	Glycine max	A0A1C3HPQ3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0133	-	CO2	25°C, pH not specified in the publication, presence of 21% O2	Oryza sativa Indica Group	A0A1C3HPR8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0134	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Musa velutina	A0A1C3HPQ7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0135	-	CO2	-	Abelmoschus esculentus	-	28	651470	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0135	-	CO2	20°C, pH not specified in the publication	Lepidium campestre	A0A1C3HPQ1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0135	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Citrullus ecirrhosus	A0A1C3HPM8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0135	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Pueraria montana	A0A1C3HPT5	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0137	-	CO2	25°C, pH not specified in the publication	Tephrosia rhodesica	A0A1C3HPT8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0138	-	CO2	20°C, pH not specified in the publication	Erythrina flabelliformis	A0A1C3HPP1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0138	-	CO2	30°C, pH not specified in the publication	Desmodium cinereum	A0A1C3HPP3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.014	-	CO2	20°C, pH not specified in the publication	Glycine canescens	A0A1C3HPP9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.014	-	CO2	25°C, pH not specified in the publication	Oryza barthii x Oryza glaberrima	A0A1C3HPR4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0141	-	CO2	25°C, pH not specified in the publication	Oryza eichingeri	A0A1C3HPQ6	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0142	-	CO2	25°C, pH not specified in the publication	Desmodium intortum	A0A1C3HPN7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0142	-	CO2	25°C, pH not specified in the publication	Phaseolus carteri	A0A1C3HPS2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0143	-	CO2	20°C, pH not specified in the publication	Lablab purpureus	A0A1C3HPP6	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0144	-	CO2	20°C, pH not specified in the publication	Puccinellia nuttalliana	A0A1C3HPS6	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0144	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Oryza sativa Indica Group	A0A1C3HPR8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0145	-	CO2	20°C, pH not specified in the publication	Phaseolus carteri	A0A1C3HPS2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0145	-	CO2	25°C, pH not specified in the publication	Oxybasis rubra	A0A1C3HPN3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0146	-	CO2	25°C, pH not specified in the publication	Oryza meridionalis	A0A1C3HPS1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0148	-	CO2	20°C, pH not specified in the publication	Hordeum murinum	A0A1C3HPQ4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0149	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Beta vulgaris	A0A1C3HPL8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0149	-	CO2	25°C, pH not specified in the publication	Oryza glaberrima	A0A1C3HPR3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0149	-	CO2	25°C, pH not specified in the publication	Oryza punctata	A0A1C3HPS0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0149	-	CO2	presence of 21% oxygen, pH 8.0, 25°C	Hordeum vulgare	-	28	748980	
4.1.1.39	ribulose-bisphosphate carboxylase	0.015	-	CO2	20°C, pH not specified in the publication	Hordeum brachyantherum	A0A1C3HPQ0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.015	-	CO2	20°C, pH not specified in the publication	Tephrosia rhodesica	A0A1C3HPT8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.015	-	CO2	25°C, pH not specified in the publication	Manihot esculenta	A0A1C3HPQ9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.015	-	CO2	30°C, pH not specified in the publication	Oryza sativa Indica Group	A0A1C3HPR8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0151	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Elymus farctus	A0A1C3HPN9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0151	-	CO2	25°C, pH not specified in the publication	Oryza longistaminata	A0A1C3HPS5	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0152	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Desmodium cinereum	A0A1C3HPP3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0152	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Phaseolus vulgaris	A0A1C3HPS8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0152	-	CO2	25°C, pH not specified in the publication	Calamagrostis canescens	A0A1C3HPN2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0152	-	CO2	25°C, pH not specified in the publication	Oryza glumipatula	A0A1C3HPQ8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0153	-	CO2	20°C, pH not specified in the publication	Calamagrostis nutkaensis	A0A1C3HPN0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0154	-	CO2	20°C, pH not specified in the publication	Foeniculum vulgare	A0A1C3HPQ2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0154	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Tephrosia candida	A0A1C3HPU0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0154	-	CO2	25°C, pH not specified in the publication	Agriophyllum squarrosum	A0A1C3HPL7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0154	-	CO2	30°C, pH not specified in the publication	Musa velutina	A0A1C3HPQ7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0156	-	CO2	20°C, pH not specified in the publication	Puccinellia maritima	A0A1C3HPT0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0156	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Manihot esculenta	A0A1C3HPQ9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0156	-	CO2	20°C, pH not specified in the publication, presence of 21% O2; 30°C, pH not specified in the publication	Tephrosia purpurea	A0A1C3HPU3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0156	-	CO2	25°C, pH not specified in the publication	Desmodium psilocarpum	A0A1C3HPP4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0156	-	CO2	25°C, pH not specified in the publication	Oryza sativa f. spontanea	A0A1C3HPR9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0156	-	CO2	25°C, pH not specified in the publication	Phaseolus coccineus	A0A1C3HPT4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0158	-	CO2	20°C, pH not specified in the publication	Calamagrostis canescens	A0A1C3HPN2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0158	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Phaseolus lunatus	A0A1C3HPT3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0158	-	CO2	25°C, pH not specified in the publication	Lepidium campestre	A0A1C3HPQ1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0159	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Bromus anomalus	A0A1C3HPM1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0159	-	CO2	25°C, pH not specified in the publication	Tephrosia candida	A0A1C3HPU0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0159	-	CO2	30°C, pH not specified in the publication	Oxybasis rubra	A0A1C3HPN3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.016	-	CO2	-	Hydrogenophaga pseudoflava	-	28	4510	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0162	-	CO2	20°C, pH not specified in the publication	Calamagrostis foliosa	A0A1C3HPN4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0162	-	CO2	25°C, pH not specified in the publication	Hordeum brachyantherum	A0A1C3HPQ0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0163	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Desmodium psilocarpum	A0A1C3HPP4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0164	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Puccinellia lemmonii	A0A1C3HPS7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0164	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Triticum aestivum	A0A1C3HPU2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0164	-	CO2	30°C, pH not specified in the publication	Flueggea suffruticosa	A0A1C3HPP8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0164	-	CO2	30°C, pH not specified in the publication	Oryza barthii x Oryza glaberrima	A0A1C3HPR4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0165	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Oryza barthii x Oryza glaberrima	A0A1C3HPR4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0165	-	CO2	30°C, pH not specified in the publication	Oryza glumipatula	A0A1C3HPQ8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0166	-	CO2	30°C, pH not specified in the publication	Oryza sativa f. spontanea	A0A1C3HPR9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0167	-	CO2	20°C, pH not specified in the publication	Flueggea suffruticosa	A0A1C3HPP8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0167	-	CO2	30°C, pH not specified in the publication	Desmodium psilocarpum	A0A1C3HPP4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0168	-	CO2	20°C, pH not specified in the publication	Lolium rigidum	A0A1C3HPR5	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0168	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Oryza meridionalis	A0A1C3HPS1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0168	-	CO2	30°C, pH not specified in the publication	Calamagrostis stricta subsp. inexpansa	A0A1C3HPM7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0169	-	CO2	20°C, pH not specified in the publication	Euphorbia microsphaera	A0A1C3HPP0	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0169	-	CO2	25°C, pH not specified in the publication	Bromus anomalus	A0A1C3HPM1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.017	-	CO2	20°C, pH not specified in the publication	Puccinellia lemmonii	A0A1C3HPS7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.017	-	CO2	25°C, pH not specified in the publication	Beta vulgaris	A0A1C3HPL8	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.017	-	CO2	25°C, pH not specified in the publication	Mercurialis annua	A0A1C3HPR2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0171	-	CO2	20°C, pH not specified in the publication	Calamagrostis arundinacea	A0A1C3HPL9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0171	-	CO2	30°C, pH not specified in the publication	Oryza longistaminata	A0A1C3HPS5	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0172	-	CO2	20°C, pH not specified in the publication	Oxybasis rubra	A0A1C3HPN3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0172	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Calamagrostis stricta subsp. inexpansa	A0A1C3HPM7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0172	-	CO2	25°C, pH not specified in the publication	Glycine canescens	A0A1C3HPP9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0172	-	CO2	30°C, pH not specified in the publication	Calamagrostis arundinacea	A0A1C3HPL9	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0173	-	CO2	25°C, pH not specified in the publication	Phaseolus lunatus	A0A1C3HPT3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0173	-	CO2	30°C, pH not specified in the publication	Oryza eichingeri	A0A1C3HPQ6	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0173	-	CO2	30°C, pH not specified in the publication	Phaseolus carteri	A0A1C3HPS2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0174	-	CO2	25°C, pH not specified in the publication	Sphenostylis stenocarpa	A0A1C3HPT2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0174	-	CO2	25°C, pH not specified in the publication, presence of 21% O2	Euphorbia helioscopia	A0A1C3HPN6	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0174	-	CO2	30°C, pH not specified in the publication	Mercurialis annua	A0A1C3HPR2	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0174	-	CO2	30°C, pH not specified in the publication	Oryza glaberrima	A0A1C3HPR3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0176	-	CO2	20°C, pH not specified in the publication	Agrostis scabra	A0A1C3HPM5	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0176	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Oryza longistaminata	A0A1C3HPS5	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0178	-	CO2	30°C, pH not specified in the publication	Lepidium campestre	A0A1C3HPQ1	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0179	-	CO2	20°C, pH not specified in the publication, presence of 21% O2	Phaseolus coccineus	A0A1C3HPT4	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0181	-	CO2	25°C, pH not specified in the publication, presence of 21% O2; 30°C, pH not specified in the publication	Oryza sativa Japonica Group	A0A1C3HPR7	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0182	-	CO2	-	Mallomonas papillosa	-	28	694584	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0182	-	CO2	25°C, pH not specified in the publication, presence of 21% O2	Glycine max	A0A1C3HPQ3	28	748985	
4.1.1.39	ribulose-bisphosphate carboxylase	0.0182	-	CO2	presence of 21% oxygen, pH 8.0, 25°C	Lactuca sativa	-	28	748980	
